source,target
"Presentación de la obra ""Energía: del monopolio al mercado. CNE, diez años en perspectiva"". Palabras de Dª María Teresa Costa Campí",Palabras
"Presentación de la obra ""Energía: del monopolio al mercado. CNE, diez años en perspectiva"". Palabras de Dª María Teresa Costa Campí",Dª María Teresa Costa Campí
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",Presentación
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",Obra
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",Energía
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",España
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",Siglo Xxi
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",200-2025
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",Palabras
"Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Avilés Trigueros",Juan Avilés Trigueros
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",.Presentación
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",Obra
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",Energía
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",España
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",Siglo Xxi
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",200-2025
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",Palabras
".Presentación de la obra ""La energía en la España del siglo XXI: 200-2025"". Palabras de D. Juan Velarde Fuertes",D. Juan Velarde Fuertes
Crónica académica,Crónica
Disertaciones,Disertaciones
Qué quiere decir realidad,Realidad
El conocimiento de los valores,Conocimiento
El conocimiento de los valores,Valores
J. Ratzinger-Benedicto XVI: Jesús de Nararet,J. Ratzinger-Benedicto Xvi
J. Ratzinger-Benedicto XVI: Jesús de Nararet,Jesús Nararet
Reflexiones sobre la ciudadanía moderna,Reflexiones
Reflexiones sobre la ciudadanía moderna,Ciudadanía
El mito del hombre nuevo,Mito
El mito del hombre nuevo,Hombre
Tolerancia y pluralismo cultural,Tolerancia
Tolerancia y pluralismo cultural,Pluralismo
Consideraciones psicológicas sobre la violencia. Una tradición española,Consideraciones
Consideraciones psicológicas sobre la violencia. Una tradición española,Violencia
Consideraciones psicológicas sobre la violencia. Una tradición española,Tradición
Sobre la raíz de la utopía,Raíz
Sobre la raíz de la utopía,Utopía
La crisis del derecho,Crisis
La crisis del derecho,Derecho
La selección de los jueces,Selección
La selección de los jueces,Jueces
Lo desechado y lo recibido de la concepción filosófica de Hegel por la ciencia del derecho del siglo XX.,Concepción
Lo desechado y lo recibido de la concepción filosófica de Hegel por la ciencia del derecho del siglo XX.,Hegel
Lo desechado y lo recibido de la concepción filosófica de Hegel por la ciencia del derecho del siglo XX.,Ciencia
Lo desechado y lo recibido de la concepción filosófica de Hegel por la ciencia del derecho del siglo XX.,Derecho
Lo desechado y lo recibido de la concepción filosófica de Hegel por la ciencia del derecho del siglo XX.,Siglo Xx
Tipología del pensamiento conservador,Tipología
Tipología del pensamiento conservador,Pensamiento
Tener y estar en Constitución,Constitución
"Juventud, vejez y política",Juventud
"Juventud, vejez y política",Vejez
"Juventud, vejez y política",Política
Estado y comunidad política. La actualidad de la doctrina del Concilio Vaticano II para la fundamentación ética del estado democrático de derecho.,Comunidad
Estado y comunidad política. La actualidad de la doctrina del Concilio Vaticano II para la fundamentación ética del estado democrático de derecho.,Actualidad
Estado y comunidad política. La actualidad de la doctrina del Concilio Vaticano II para la fundamentación ética del estado democrático de derecho.,Doctrina
Estado y comunidad política. La actualidad de la doctrina del Concilio Vaticano II para la fundamentación ética del estado democrático de derecho.,Concilio Vaticano Ii
Estado y comunidad política. La actualidad de la doctrina del Concilio Vaticano II para la fundamentación ética del estado democrático de derecho.,Fundamentación
Estado y comunidad política. La actualidad de la doctrina del Concilio Vaticano II para la fundamentación ética del estado democrático de derecho.,Derecho
Los partidos políticos en las democracias del siglo XXI,Partidos
Los partidos políticos en las democracias del siglo XXI,Democracias
Los partidos políticos en las democracias del siglo XXI,Siglo Xxi
Algunas reflexiones sobre la noción de Comunidad Internacional,Reflexiones
Algunas reflexiones sobre la noción de Comunidad Internacional,Noción
Algunas reflexiones sobre la noción de Comunidad Internacional,Comunidad Internacional
Consideracionens sobre la situación económica española actual,Consideracionens
Consideracionens sobre la situación económica española actual,Situación
Demografía y desarrollo urbano,Demografía
Demografía y desarrollo urbano,Desarrollo
"Constitución, ambiente y personalidad",Constitución
"Constitución, ambiente y personalidad",Ambiente
"Constitución, ambiente y personalidad",Personalidad
De la Constitución europea al Tratado de Lisboa,Constitución
De la Constitución europea al Tratado de Lisboa,Tratado Lisboa
La evolución de la nupcialidad en España,Evolución
La evolución de la nupcialidad en España,Nupcialidad
La evolución de la nupcialidad en España,España
Responsabilidad personal y responsabilidad del Estado,Responsabilidad
Fluctuaciones económicas y crisis recientes,Fluctuaciones
Fluctuaciones económicas y crisis recientes,Crisis
Recursos económicos y organización territorial en la República de la Guerra Civil,Recursos
Recursos económicos y organización territorial en la República de la Guerra Civil,Organización
Recursos económicos y organización territorial en la República de la Guerra Civil,República Guerra Civil
La actual crisis financiera: enseñanzas para un supervisor de mercados,Actual Crisis
La actual crisis financiera: enseñanzas para un supervisor de mercados,Enseñanzas
La actual crisis financiera: enseñanzas para un supervisor de mercados,Supervisor
La actual crisis financiera: enseñanzas para un supervisor de mercados,Mercados
Economía del cambio climático,Economía
Economía del cambio climático,Cambio
Economía del cambio climático,Climático
Competencia en los bienes de la protección social y Tratado de la Unión Europea,Competencia
Competencia en los bienes de la protección social y Tratado de la Unión Europea,Bienes
Competencia en los bienes de la protección social y Tratado de la Unión Europea,Protección
Competencia en los bienes de la protección social y Tratado de la Unión Europea,Tratado Unión Europea
Sobre el valor económico del español,Español
"La Guerra de la Independencia en los ""Episodios Nacionales""",Guerra Independencia
"La Guerra de la Independencia en los ""Episodios Nacionales""",Episodios
"La Guerra de la Independencia en los ""Episodios Nacionales""",Nacionales
El euro y la política: la desunión hace la fuerza,Euro
El euro y la política: la desunión hace la fuerza,Política
El euro y la política: la desunión hace la fuerza,Desunión
El euro y la política: la desunión hace la fuerza,Fuerza
Los atentados al modelo de justicia de la Constitución de 1978,Atentados
Los atentados al modelo de justicia de la Constitución de 1978,Modelo
Los atentados al modelo de justicia de la Constitución de 1978,Justicia
Los atentados al modelo de justicia de la Constitución de 1978,Constitución
Los atentados al modelo de justicia de la Constitución de 1978,1978
Sobre el nacionalismo español del siglo XX y el nacionalcatolicismo,Nacionalismo
Sobre el nacionalismo español del siglo XX y el nacionalcatolicismo,Siglo Xx
Sobre el nacionalismo español del siglo XX y el nacionalcatolicismo,Nacionalcatolicismo
"La música, contexto y pretexto en la historia",Música
"La música, contexto y pretexto en la historia",Contexto
"La música, contexto y pretexto en la historia",Historia
¿Para qué sirve hoy la antropología?,Antropología
La tarea del Estado como promotor de valores y sentido. Una reflexión filosófica,Tarea
La tarea del Estado como promotor de valores y sentido. Una reflexión filosófica,Promotor
La tarea del Estado como promotor de valores y sentido. Una reflexión filosófica,Valores
La tarea del Estado como promotor de valores y sentido. Una reflexión filosófica,Sentido
La tarea del Estado como promotor de valores y sentido. Una reflexión filosófica,Reflexión
Castilla y León: legado histórico y perspectivas económicas futuras,Castilla
Castilla y León: legado histórico y perspectivas económicas futuras,León
Castilla y León: legado histórico y perspectivas económicas futuras,Legado
Castilla y León: legado histórico y perspectivas económicas futuras,Perspectivas
"""Extracto del Discurso de Ingreso del Excmo. Sr. D. LUIS GONZÁLEZ SEARA: De la identidad nacional a la globalización insegura",Extracto Discurso Ingreso Excmo
"""Extracto del Discurso de Ingreso del Excmo. Sr. D. LUIS GONZÁLEZ SEARA: De la identidad nacional a la globalización insegura",Sr. D. Luis González Seara
"""Extracto del Discurso de Ingreso del Excmo. Sr. D. LUIS GONZÁLEZ SEARA: De la identidad nacional a la globalización insegura",Identidad
"""Extracto del Discurso de Ingreso del Excmo. Sr. D. LUIS GONZÁLEZ SEARA: De la identidad nacional a la globalización insegura",Globalización
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José María Serrano Sanz",Memoriam
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José María Serrano Sanz",Excmo
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José María Serrano Sanz",Sr. D. Enrique Fuentes Quintana
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José María Serrano Sanz",Palabras
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José María Serrano Sanz",Sr. D. José María Serrano Sanz
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José Ángel Sánchez Asiaín",Memoriam
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José Ángel Sánchez Asiaín",Excmo
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José Ángel Sánchez Asiaín",Sr. D. Enrique Fuentes Quintana
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José Ángel Sánchez Asiaín",Palabras
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. José Ángel Sánchez Asiaín",Sr. D. José Ángel Sánchez Asiaín
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. Juan Velarde Fuertes",Memoriam
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. Juan Velarde Fuertes",Excmo
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. Juan Velarde Fuertes",Sr. D. Enrique Fuentes Quintana
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. Juan Velarde Fuertes",Palabras
"""In Memoriam: Excmo. Sr. D. Enrique Fuentes Quintana"". Palabras del Excmo. Sr. D. Juan Velarde Fuertes",Sr. D. Juan Velarde Fuertes
"""In Memoriam: Excmo. Sr. D.Leopoldo Calvo Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Memoriam
"""In Memoriam: Excmo. Sr. D.Leopoldo Calvo Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Excmo
"""In Memoriam: Excmo. Sr. D.Leopoldo Calvo Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sr. D.Leopoldo Calvo Sotelo
"""In Memoriam: Excmo. Sr. D.Leopoldo Calvo Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Bustelo
"""In Memoriam: Excmo. Sr. D.Leopoldo Calvo Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Palabras
"""In Memoriam: Excmo. Sr. D.Leopoldo Calvo Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sr. D. Sabino Fernández Campo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Marcelino Oreja Aguirre",Memoriam
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Marcelino Oreja Aguirre",Excmo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Marcelino Oreja Aguirre",Sr. D. Leopoldo Calvo-Sotelo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Marcelino Oreja Aguirre",Bustelo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Marcelino Oreja Aguirre",Palabras
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Marcelino Oreja Aguirre",Sr. D. Marcelino Oreja Aguirre
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Olegario González de Cardedal",Memoriam
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Olegario González de Cardedal",Excmo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Olegario González de Cardedal",Sr. D. Leopoldo Calvo-Sotelo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Olegario González de Cardedal",Bustelo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Olegario González de Cardedal",Palabras
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Olegario González de Cardedal",Sr. D. Olegario González Cardedal
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Salustiano del Campo Urbano",Memoriam
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Salustiano del Campo Urbano",Excmo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Salustiano del Campo Urbano",Sr. D. Leopoldo Calvo-Sotelo
"""In Memoriam: Excmo. Sr. D. Leopoldo Calvo-Sotelo y Bustelo"". Palabras del Excmo. Sr. D. Salustiano del Campo Urbano",Bustelo
