id,category,title,author,facicle,year,start_page,end_page,pdf_link
ANU-M-2008-10103301034,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Autobiografía y principios de economía política de John Stuart Mill"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sabino Fernández Campo,1,2008,01033,01034,abrir_pdf.php?id=ANU-M-2008-10103301034
ANU-M-2008-10103501040,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Autobiografía y principios de economía política de John Stuart Mill"". Palabras del Excmo. Sr. D. Juan Velarde Fuertes",Juan Velarde Fuertes,1,2008,01035,01040,abrir_pdf.php?id=ANU-M-2008-10103501040
ANU-M-2008-10104101046,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Autobiografía y principios de economía política de John Stuart Mill"". Palabras del Excmo. Sr. D. Carlos Mellizo",Carlos Mellizo,1,2008,01041,01046,abrir_pdf.php?id=ANU-M-2008-10104101046
ANU-M-2008-10104701060,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Autobiografía y principios de economía política de John Stuart Mill"". Palabras del Excmo. Sr. D. Pedro Schwartz Girón",Pedro Schwartz Girón,1,2008,01047,01060,abrir_pdf.php?id=ANU-M-2008-10104701060
ANU-M-2008-10106101062,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Energía y regulación"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sabino Fernández Campo,1,2008,01061,01062,abrir_pdf.php?id=ANU-M-2008-10106101062
ANU-M-2008-10106301064,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Energía y regulación"". Palabras del Excmo. Sr. D. José Luis García Delgado",José Luis García Delgado,1,2008,01063,01064,abrir_pdf.php?id=ANU-M-2008-10106301064
ANU-M-2008-10106501076,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Energía y regulación. Palabras del Profesor Dr. D. Juan Carlos Jiménez",Juan Carlos Jiménez,1,2008,01065,01076,abrir_pdf.php?id=ANU-M-2008-10106501076
ANU-M-2008-10107701082,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Energía y regulación"". Palabras de Dña. Mª Teresa Costa Campí",Mª Teresa Costa Campí,1,2008,01077,01082,abrir_pdf.php?id=ANU-M-2008-10107701082
ANU-M-2008-10108301086,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Energía y regulación"". Palabras de Dña. Mª Teresa Costa Campí",Mª Teresa Costa Campí,1,2008,01083,01086,abrir_pdf.php?id=ANU-M-2008-10108301086
ANU-M-2008-10108701088,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Vivir es arriesgarse"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sabino Fernández Campo,1,2008,01087,01088,abrir_pdf.php?id=ANU-M-2008-10108701088
ANU-M-2008-10108901092,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Vivir es arriesgarse"". Palabras del Excmo. Sr. D. Salustiano del Campo Urbano",Salustiano del Campo Urbano,1,2008,01089,01092,abrir_pdf.php?id=ANU-M-2008-10108901092
ANU-M-2008-10109301106,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Vivir es arriesgarse"". Palabras del Excmo. Sr. D. Francesc de Carreras Serra",Francesc de Carreras Serra,1,2008,01093,01106,abrir_pdf.php?id=ANU-M-2008-10109301106
ANU-M-2008-10110701110,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Vivir es arriesgarse"". Palabras del Excmo. Sr. D. Manuel Jiménez de Parga",Manuel Jiménez de Parga y Cabrera,1,2008,01107,01110,abrir_pdf.php?id=ANU-M-2008-10110701110
ANU-M-2008-10111101112,Otras Actividades Académicas. Actos públicos,"Presentación de la obra póstuma de Antonio Millán-Puelles ""La inmortalidad del alma humana"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sabino Fernández Campo,1,2008,01111,01112,abrir_pdf.php?id=ANU-M-2008-10111101112
ANU-M-2008-10111301120,Otras Actividades Académicas. Actos públicos,"Presentación de la obra póstuma de Antonio Millán-Puelles ""La inmortalidad del alma humana"". Palabras del Excmo. Sr. D. José Antonio Ibáñez Martín",José Antonio Ibáñez Martín,1,2008,01113,01120,abrir_pdf.php?id=ANU-M-2008-10111301120
ANU-M-2008-10112101124,Otras Actividades Académicas. Actos públicos,"Presentación de la obra póstuma de Antonio Millán-Puelles ""La inmortalidad del alma humana"". Palabras del Profesor Dr. D. José María Barrio",José María Barrio,1,2008,01121,01124,abrir_pdf.php?id=ANU-M-2008-10112101124
ANU-M-2008-10112501132,Otras Actividades Académicas. Actos públicos,"Presentación de la obra póstuma de Antonio Millán-Puelles ""La inmortalidad del alma humana"". Palabras de D. Alejandro Llano Cifuentes",Alejandro Cifuentes Llano,1,2008,01125,01132,abrir_pdf.php?id=ANU-M-2008-10112501132
ANU-M-2008-10113301134,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Julián Marías. Una vida en la verdad"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sabino Fernández Campo,1,2008,01133,01134,abrir_pdf.php?id=ANU-M-2008-10113301134
ANU-M-2008-10113501136,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Julián Marías. Una vida en la verdad"". Palabras del Excmo. Sr. D. José Luis Pinillos Díaz",José Luis Pinillos Díaz,1,2008,01135,01136,abrir_pdf.php?id=ANU-M-2008-10113501136
ANU-M-2008-10113701140,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Julián Marías. Una vida en la verdad"". Palabras de la Excma. Sra. Dña. Adela Cortina Orts",Adela Cortina Orts,1,2008,01137,01140,abrir_pdf.php?id=ANU-M-2008-10113701140
ANU-M-2008-10114101146,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Julián Marías. Una vida en la verdad"". Palabras del Excmo. Sr. D. Helio Carpintero Capell",Heliodoro Carpintero Capell,1,2008,01141,01146,abrir_pdf.php?id=ANU-M-2008-10114101146
ANU-M-2008-10114701148,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""España al desnudo (1931-2007)"". Palabras del Excmo. Sr. D. Sabino Fernández Campo",Sabino Fernández Campo,1,2008,01147,01148,abrir_pdf.php?id=ANU-M-2008-10114701148
ANU-M-2008-10114901154,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""España al desnudo (1931-2007)"". Palabras del Excmo. Sr. D. Andrés Ollero Tassara",Andrés Ollero Tassara,1,2008,01149,01154,abrir_pdf.php?id=ANU-M-2008-10114901154
ANU-M-2008-10115501158,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""España al desnudo (1931-2007)"". Palabras del Excmo. Sr. D. Manuel Jiménez de Parga",Manuel Jiménez de Parga y Cabrera,1,2008,01155,01158,abrir_pdf.php?id=ANU-M-2008-10115501158
ANU-M-2008-10115901164,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""España al desnudo (1931-2007)"". Palabras del Excmo. Sr. D. Manuel Ramírez Jiménez",Manuel Ramírez Jiménez,1,2008,01159,01164,abrir_pdf.php?id=ANU-M-2008-10115901164
ANU-M-2008-10116701173,Otras Actividades Académicas. Noticiario académico,Crónica académica,RACMYP,1,2008,01167,01173,abrir_pdf.php?id=ANU-M-2008-10116701173
ANU-M-2008-10117501178,Otras Actividades Académicas. Noticiario académico,Disertaciones,RACMYP,1,2008,01175,01178,abrir_pdf.php?id=ANU-M-2008-10117501178
ANU-M-2009-10000700012,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La Constitución de España en sus primeros 30 años,Manuel Fraga Iribarne,1,2009,00007,00012,abrir_pdf.php?id=ANU-M-2009-10000700012
ANU-M-2009-10001300040,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El derecho a una vivienda digna en la Ley de suelo de 2008,Jesús González Pérez,1,2009,00013,00040,abrir_pdf.php?id=ANU-M-2009-10001300040
ANU-M-2009-10004100056,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Los orígenes históricos de la Escuela del Derecho alemana y sus avatares,Juan Vallet de Goytisolo,1,2009,00041,00056,abrir_pdf.php?id=ANU-M-2009-10004100056
ANU-M-2009-10005700074,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La ciudad sin horas,Miguel Herrero y Rodríguez de Miñón,1,2009,00057,00074,abrir_pdf.php?id=ANU-M-2009-10005700074
ANU-M-2009-10007500122,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Estudio sobre los valores superiores del ordenamiento consitucional español,Pablo Lucas Verdú,1,2009,00075,00122,abrir_pdf.php?id=ANU-M-2009-10007500122
ANU-M-2009-10012300136,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Consideraciones sobre las Fuerzas Armadas españolas,Sabino Fernández Campo,1,2009,00123,00136,abrir_pdf.php?id=ANU-M-2009-10012300136
ANU-M-2009-10013700154,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Lo que une y lo que separa. A propósito de las relaciones de la Iglesia y el Estado en Europa,Antonio María Rouco Varela,1,2009,00137,00154,abrir_pdf.php?id=ANU-M-2009-10013700154
ANU-M-2009-10015500164,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La Nación y el Estado en la Constitución española de 1978,Manuel Jiménez de Parga y Cabrera,1,2009,00155,00164,abrir_pdf.php?id=ANU-M-2009-10015500164
ANU-M-2009-10016500186,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Estado aconfesional. Estado laico. Los acuerdos vigentes entre España y la Santa Sede,Landelino Lavilla Alsina,1,2009,00165,00186,abrir_pdf.php?id=ANU-M-2009-10016500186
ANU-M-2009-10018900212,Intervenciones Académicas. Secciones. Ciencias Sociales,El oro español en 1936: el preludio de su desaparición. Su examen en el primer semestre de 1936,Juan Velarde Fuertes,1,2009,00189,00212,abrir_pdf.php?id=ANU-M-2009-10018900212
ANU-M-2009-10021300228,Intervenciones Académicas. Secciones. Ciencias Sociales,El ejército en la sociedad industrial posmoderna,Salustiano del Campo Urbano,1,2009,00213,00228,abrir_pdf.php?id=ANU-M-2009-10021300228
ANU-M-2009-10022900236,Intervenciones Académicas. Secciones. Ciencias Sociales,La emergencia de un nuevo mirar hispano (siglos XV y XVI),Carmelo Lisón Tolosana,1,2009,00229,00236,abrir_pdf.php?id=ANU-M-2009-10022900236
ANU-M-2009-10023700248,Intervenciones Académicas. Secciones. Ciencias Sociales,"Transición demográfica, envejecimiento y medicina predictiva",José María Segovia de Arana,1,2009,00237,00248,abrir_pdf.php?id=ANU-M-2009-10023700248
ANU-M-2009-10024900264,Intervenciones Académicas. Secciones. Ciencias Sociales,Anotaciones de 40 años de relaciones Iglesia-Estado en España,Marcelino Oreja Aguirre,1,2009,00249,00264,abrir_pdf.php?id=ANU-M-2009-10024900264
ANU-M-2009-10026500284,Intervenciones Académicas. Secciones. Ciencias Sociales,La transformación social de España,Julio Iglesias de Ussel,1,2009,00265,00284,abrir_pdf.php?id=ANU-M-2009-10026500284
ANU-M-2009-10028500322,Intervenciones Académicas. Secciones. Ciencias Sociales,Lecciones económicas y políticas de la supresión del diezmo,Alejandro Nieto García,1,2009,00285,00322,abrir_pdf.php?id=ANU-M-2009-10028500322
ANU-M-2009-10032300350,Intervenciones Académicas. Secciones. Ciencias Sociales,La situación sindical,Fernando Suárez González,1,2009,00323,00350,abrir_pdf.php?id=ANU-M-2009-10032300350
ANU-M-2009-10035300362,Intervenciones Académicas. Secciones. Ciencias Económicas,La crisis económica actual,Luis Angel Rojo Duque,1,2009,00353,00362,abrir_pdf.php?id=ANU-M-2009-10035300362
ANU-M-2009-10036300374,Intervenciones Académicas. Secciones. Ciencias Económicas,Competitividad y crisis, José Ángel Sánchez Asiaín,1,2009,00363,00374,abrir_pdf.php?id=ANU-M-2009-10036300374
ANU-M-2009-10037500388,Intervenciones Académicas. Secciones. Ciencias Económicas,Nuevas enseñanzas de la crisis para un supervisor de mercado,Julio Segura Sánchez,1,2009,00375,00388,abrir_pdf.php?id=ANU-M-2009-10037500388
ANU-M-2009-10038900402,Intervenciones Académicas. Secciones. Ciencias Económicas,Volviendo atrás: 1996-2008,Jaime Terceiro Lomba,1,2009,00389,00402,abrir_pdf.php?id=ANU-M-2009-10038900402
ANU-M-2009-10040300428,Intervenciones Académicas. Secciones. Ciencias Económicas,"La salida de la crisis: ¿Política monetaria, política fiscal, reformas estructurales?",José Barea Tejeiro,1,2009,00403,00428,abrir_pdf.php?id=ANU-M-2009-10040300428
ANU-M-2009-10042900438,Intervenciones Académicas. Secciones. Ciencias Económicas,Apuntes sobre un año crucial: 2008 desde la perspectiva de la economía española,José Luis García Delgado,1,2009,00429,00438,abrir_pdf.php?id=ANU-M-2009-10042900438
ANU-M-2009-10043900454,Intervenciones Académicas. Secciones. Ciencias Económicas,Una reinterpretación de la junta para ampiación de estudios,José María Serrano Sanz,1,2009,00439,00454,abrir_pdf.php?id=ANU-M-2009-10043900454
ANU-M-2009-10045500467,Intervenciones Académicas. Secciones. Ciencias Económicas,La gran depresión (1929-1940),Pedro Schwartz Girón,1,2009,00455,00467,abrir_pdf.php?id=ANU-M-2009-10045500467
ANU-M-2009-10047100498,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La importancia del pensamiento relacional,Alfonso López Quintás,1,2009,00471,00498,abrir_pdf.php?id=ANU-M-2009-10047100498
ANU-M-2009-10049900542,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Medio siglo de Iglelsia en España. 1959-2009,Olegario González de Cardedal,1,2009,00499,00542,abrir_pdf.php?id=ANU-M-2009-10049900542
ANU-M-2009-10054300590,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Una respuesta ateiopolítica al silencio de Dios,Dalmacio Negro Pavón,1,2009,00543,00590,abrir_pdf.php?id=ANU-M-2009-10054300590
ANU-M-2009-10059100612,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La amistad civil,Pedro Cerezo Galán,1,2009,00591,00612,abrir_pdf.php?id=ANU-M-2009-10059100612
ANU-M-2009-10061300636,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Política y psicología: Simarro y el proceso Ferrer,Heliodoro Carpintero Capell,1,2009,00613,00636,abrir_pdf.php?id=ANU-M-2009-10061300636
ANU-M-2009-10063700659,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Destino y Libertad. Reflexiones sobre la obra de J.L. Borges,Mariano Álvarez Gómez,1,2009,00637,00659,abrir_pdf.php?id=ANU-M-2009-10063700659
ANU-M-2009-10066300670,Intervenciones Académicas. Otras disertaciones,Portugal na obristiana respublica,Manuela Coelho Mendoça,1,2009,00663,00670,abrir_pdf.php?id=ANU-M-2009-10066300670
ANU-M-2009-10067100693,Intervenciones Académicas. Otras disertaciones,Personalidad e identidad históricas de España,José Manuel Cuenca Toribio,1,2009,00671,00693,abrir_pdf.php?id=ANU-M-2009-10067100693
ANU-M-2009-10069900704,Otras Actividades Académicas. Nuevos ingresos,Extracto del Discurso de Ingreso del Excmo. Sr. D. Andrés Ollero Tassara: De la protección de la intimidad al poder de control sobre los datos personales,Andrés Ollero Tassara,1,2009,00699,00704,abrir_pdf.php?id=ANU-M-2009-10069900704
ANU-M-2009-10070500720,Otras Actividades Académicas. Nuevos ingresos,Extracto del Discurso de Ingreso de la Excma. Sra. Da. Adela Cortina Orts: Lo justo como núcleo de las Ciencias Morales y Políticas. Una versión cordial de la ética del discurso,Adela Cortina Orts,1,2009,00705,00720,abrir_pdf.php?id=ANU-M-2009-10070500720
ANU-M-2009-10072100729,Otras Actividades Académicas. Nuevos ingresos,"Extracto del Discurso de Ingreso del Excmo. Sr. D. Andreu Mas-Colell: Keynes, sus nietos y los nuestros",Andreu Mas-Colell,1,2009,00721,00729,abrir_pdf.php?id=ANU-M-2009-10072100729
ANU-M-2009-10073500738,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Alexander von Humboldt. Estancia en España y viaje americano"". Palabras de D. Juan Velarde Fuertes",Juan Velarde Fuertes,1,2009,00735,00738,abrir_pdf.php?id=ANU-M-2009-10073500738
ANU-M-2009-10073900744,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Alexander von Humboldt. Estancia en España y viaje americano"". Palabras de D. Mariano Cuesta Domingo",Mariano Cuesta Domingo,1,2009,00739,00744,abrir_pdf.php?id=ANU-M-2009-10073900744
ANU-M-2009-10074500750,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""La economía iberoamerican como drama e ilusión"". Palabras de D. Rafael Pampillón",Rafael Pampillón,1,2009,00745,00750,abrir_pdf.php?id=ANU-M-2009-10074500750
ANU-M-2009-10075100754,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""La economía iberoamerican como drama e ilusión"". Palabras de D. Martín Santiváñez Vivanco",Vivanco Martín Santiváñez,1,2009,00751,00754,abrir_pdf.php?id=ANU-M-2009-10075100754
ANU-M-2009-10075500760,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""La economía iberoamerican como drama e ilusión"". Palabras de D. Juan Velarde Fuertes",Juan Velarde Fuertes,1,2009,00755,00760,abrir_pdf.php?id=ANU-M-2009-10075500760
ANU-M-2009-10076100766,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Economía y economistas españoles en la Guerra Civil"". Palabras de Da. Mercedes Cabrera Calvo-Sotelo",Mercedes Cabrera Calvo-Sotelo,1,2009,00761,00766,abrir_pdf.php?id=ANU-M-2009-10076100766
ANU-M-2009-10076700776,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Economía y economistas españoles en la Guerra Civil"". Palabras de D. Francisco Comín Comín",Francisco Comín Comín,1,2009,00767,00776,abrir_pdf.php?id=ANU-M-2009-10076700776
ANU-M-2009-10077700782,Otras Actividades Académicas. Actos públicos,"Presentación de la obra ""Economía y economistas españoles en la Guerra Civil"". Palabras de D. José Ángel Sánchez Asiaín", José Ángel Sánchez Asiaín,1,2009,00777,00782,abrir_pdf.php?id=ANU-M-2009-10077700782
